dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
opportunity,RKN^,10000,10000,0.5,0.5,2,0.0485539436340332,0.02991509437561035,0.046875,0.0,6.495520698291963e-10,1.299078794258034e-09
opportunity,RKN^,10000,10000,r0.1,1.814836469049209,0,0.044362783432006836,0.030269861221313477,0.0,-5.46875,1.4086342274718415e-09,2.817186899875291e-09
opportunity,RKN^,10000,10000,r0.1,1.8864814603111961,1,0.04416632652282715,0.028913021087646484,7.03125,0.0,1.4500730333446727e-09,2.9000613872038733e-09
opportunity,RKN^,10000,10000,r0.1,1.884441745257474,2,0.05064201354980469,0.032199859619140625,-8.28125,-3.140625,1.4431477313032846e-09,2.886208238327018e-09
opportunity,RKN^,10000,10000,r0.3,5.444509407147626,0,0.04774975776672363,0.029018163681030273,-5.65625,0.0,-3.6579496780857597e-09,4.334112686088684e-09
opportunity,RKN^,10000,10000,r0.3,5.6594443809335875,1,0.04259037971496582,0.029654979705810547,0.0,-24.953125,-3.814642125378912e-09,4.338045067171875e-09
opportunity,RKN^,10000,10000,r0.3,5.653325235772422,2,0.046286821365356445,0.028673171997070312,2.46875,0.0,-3.815813466904409e-09,4.343458386989172e-09
pamap2,Hand,10,10,0.1,0.1,0,0.00021195411682128906,0.0007927417755126953,0.609375,2.359375,-7.401823849168985e-07,1.4563472236274625e-05
pamap2,Hand,10,10,0.1,0.1,1,8.702278137207031e-05,0.00023603439331054688,0.046875,0.03125,5.260040432469642e-06,3.363481109859029e-05
pamap2,Hand,10,10,0.1,0.1,2,6.771087646484375e-05,0.0006310939788818359,0.015625,0.078125,2.190977761154945e-05,7.817699913145989e-05
pamap2,Hand,10,10,0.3,0.3,0,9.012222290039062e-05,0.0002617835998535156,0.078125,0.03125,-8.923485671175161e-07,2.0209836679071578e-07
pamap2,Hand,10,10,0.3,0.3,1,7.987022399902344e-05,0.0003018379211425781,0.0,0.078125,-1.2435218517044288e-06,4.7163023519908874e-07
pamap2,Hand,10,10,0.3,0.3,2,6.914138793945312e-05,0.00021910667419433594,0.0,0.015625,-1.7919067488024096e-06,1.1673245569032407e-06
pamap2,Hand,10,10,0.5,0.5,0,0.00010895729064941406,0.00025916099548339844,0.171875,0.046875,-3.475068082690801e-07,2.6435703250577115e-08
pamap2,Hand,10,10,0.5,0.5,1,8.916854858398438e-05,0.0002849102020263672,0.0625,0.015625,-5.076995259038639e-07,6.174648480846449e-08
pamap2,Hand,10,10,0.5,0.5,2,7.987022399902344e-05,0.00018787384033203125,0.015625,0.0,-7.933384080141938e-07,1.536248538686047e-07
pamap2,Hand,10,10,r0.1,0.00521141401148364,0,7.009506225585938e-05,0.00019216537475585938,0.015625,0.015625,0.000386320753198799,0.0007316202901041589
pamap2,Hand,10,10,r0.1,0.00637243550866663,1,6.794929504394531e-05,0.00025010108947753906,0.0,0.015625,0.00048355386275123315,0.0009307802795653414
pamap2,Hand,10,10,r0.1,0.00811381081722875,2,6.604194641113281e-05,0.00019812583923339844,0.0,0.0,0.0006013201144719686,0.001164465579782564
pamap2,Hand,10,10,r0.3,0.015634242034450917,0,6.198883056640625e-05,0.0001499652862548828,0.0,0.0,0.0003526923595480085,0.0007276595201207624
pamap2,Hand,10,10,r0.3,0.019117306525999887,1,6.818771362304688e-05,0.0002601146697998047,0.0,0.0,0.0006106085647876649,0.0012298035724849401
pamap2,Hand,10,10,r0.3,0.02434143245168625,2,6.4849853515625e-05,0.00019502639770507812,0.0,0.0,0.0006603083574401201,0.0013265291850438393
pamap2,Hand,100,100,0.1,0.1,0,0.0006189346313476562,0.0005228519439697266,1.09375,0.0625,3.3152953260854635e-06,1.1915090613527192e-05
pamap2,Hand,100,100,0.1,0.1,1,0.00036406517028808594,0.0004589557647705078,0.03125,0.0,2.507606799638431e-06,1.0223154986850353e-05
pamap2,Hand,100,100,0.1,0.1,2,0.0003349781036376953,0.0004150867462158203,0.0,0.0,5.531449295923625e-06,1.6953400969982178e-05
pamap2,Hand,100,100,0.3,0.3,0,0.00033092498779296875,0.00045013427734375,0.0,0.0,-8.778661576913454e-07,1.5273843563038057e-06
pamap2,Hand,100,100,0.3,0.3,1,0.0034029483795166016,0.0010118484497070312,-0.640625,0.03125,-1.067093112332889e-06,1.3085786717953172e-06
pamap2,Hand,100,100,0.3,0.3,2,0.0020210742950439453,0.0019948482513427734,0.78125,0.078125,-8.583064475960428e-07,7.288774267416096e-07
pamap2,Hand,100,100,0.5,0.5,0,0.001361846923828125,0.00391387939453125,2.484375,0.0625,-6.189644573579168e-07,2.379132306610658e-07
pamap2,Hand,100,100,0.5,0.5,1,0.00039386749267578125,0.0005271434783935547,0.0,0.015625,-6.674874113633442e-07,2.0644689251544184e-07
pamap2,Hand,100,100,0.5,0.5,2,0.00036215782165527344,0.0004532337188720703,0.015625,0.0,-4.463120497455968e-07,1.0334052081092042e-07
pamap2,Hand,100,100,r0.1,0.025032740872217664,0,0.00036597251892089844,0.00043010711669921875,0.0,0.0,7.437210705828494e-06,1.481776805448568e-05
pamap2,Hand,100,100,r0.1,0.025558637470901115,1,0.0003712177276611328,0.0005643367767333984,0.0,0.0,6.091285964397879e-06,1.2133575653851583e-05
pamap2,Hand,100,100,r0.1,0.01999709653859897,2,0.00055694580078125,0.0005190372467041016,2.296875,0.0,7.815462472549886e-06,1.55814243536648e-05
pamap2,Hand,100,100,r0.3,0.07509822261665298,0,0.000637054443359375,0.0005178451538085938,0.0,0.0,5.094160739153191e-06,1.467826211284305e-05
pamap2,Hand,100,100,r0.3,0.07667591241270334,1,0.0024139881134033203,0.0008871555328369141,2.125,0.0,4.237862594898539e-06,1.2587280593246612e-05
pamap2,Hand,100,100,r0.3,0.0599912896157969,2,0.0008261203765869141,0.0005602836608886719,0.0,0.015625,1.0007946142824489e-05,2.36591105894374e-05
pamap2,Hand,1000,1000,0.1,0.1,0,0.005105018615722656,0.003242969512939453,4.4375,0.0,1.4419565441370862e-07,2.9514473263617044e-07
pamap2,Hand,1000,1000,0.1,0.1,1,0.005399942398071289,0.0035216808319091797,2.3125,0.0,1.4329524835849196e-07,2.8937476930090156e-07
pamap2,Hand,1000,1000,0.1,0.1,2,0.004931211471557617,0.0033500194549560547,0.0,0.0,1.4446269556261362e-07,2.9266809559341536e-07
pamap2,Hand,1000,1000,0.3,0.3,0,0.0045969486236572266,0.003367900848388672,0.0,0.0,-2.0535887986845207e-07,1.973945974639196e-07
pamap2,Hand,1000,1000,0.3,0.3,1,0.004350900650024414,0.0031702518463134766,1.5,-6.640625,-2.0845448135620376e-07,2.049259585271595e-07
pamap2,Hand,1000,1000,0.3,0.3,2,0.004498958587646484,0.003422975540161133,0.109375,0.015625,-2.127404624372597e-07,1.9930806376092582e-07
pamap2,Hand,1000,1000,0.5,0.5,0,0.0044019222259521484,0.0032269954681396484,0.0,0.0,-2.3750861626788155e-07,5.847083949142236e-08
pamap2,Hand,1000,1000,0.5,0.5,1,0.005288124084472656,0.003325939178466797,6.15625,0.0,-2.5093555395982905e-07,5.946064905132294e-08
pamap2,Hand,1000,1000,0.5,0.5,2,0.004904031753540039,0.0032007694244384766,0.0,0.0,-2.490598553048256e-07,5.709187431291234e-08
pamap2,Hand,1000,1000,r0.1,0.060250392953435386,0,0.004599809646606445,0.003168821334838867,0.0,0.0,9.697577592854037e-08,1.9389208259764845e-07
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,1,0.004987955093383789,0.0034508705139160156,1.828125,0.0,9.821335519593526e-08,1.963634035028435e-07
pamap2,Hand,1000,1000,r0.1,0.06098328973524732,2,0.0063762664794921875,0.0032529830932617188,20.625,0.0,9.97402875480661e-08,1.994198350830368e-07
pamap2,Hand,1000,1000,r0.3,0.18075117886030614,0,0.004895925521850586,0.0031228065490722656,0.015625,0.015625,-2.167033641027323e-08,2.997604298287066e-07
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,1,0.004328012466430664,0.0032477378845214844,0.0,0.015625,4.0355831279649665e-09,3.1638180140618936e-07
pamap2,Hand,1000,1000,r0.3,0.18294986920574194,2,0.004452705383300781,0.003222942352294922,0.0,0.0,1.3500388691895567e-09,3.115636221630765e-07
pamap2,Hand,10000,10000,0.1,0.1,0,0.08346915245056152,0.027806997299194336,190.046875,-6.015625,9.23961319140845e-10,1.8478839732247954e-09
pamap2,Hand,10000,10000,0.1,0.1,1,0.04323315620422363,0.028105974197387695,-0.53125,0.09375,9.456971139058938e-10,1.8913533091281878e-09
pamap2,Hand,10000,10000,0.1,0.1,2,0.043917179107666016,0.027746915817260742,-2.40625,0.0,9.50027885682775e-10,1.900013375697506e-09
pamap2,Hand,10000,10000,0.3,0.3,0,0.046553850173950195,0.0285341739654541,-3.484375,-0.015625,7.148382295159498e-10,1.4296108393608932e-09
pamap2,Hand,10000,10000,0.3,0.3,1,0.04459786415100098,0.02911090850830078,-1.296875,-59.921875,7.321110663340768e-10,1.4641554668940916e-09
pamap2,Hand,10000,10000,0.3,0.3,2,0.05054497718811035,0.030122995376586914,-64.046875,-27.1875,7.176070923044334e-10,1.435149541153531e-09
pamap2,Hand,10000,10000,0.5,0.5,0,0.05552411079406738,0.03043818473815918,-15.296875,0.015625,8.179438883415061e-10,1.7824334927106486e-09
pamap2,Hand,10000,10000,0.5,0.5,1,0.0497438907623291,0.0322871208190918,0.0,-0.125,8.128321522668991e-10,1.7758689481902178e-09
pamap2,Hand,10000,10000,0.5,0.5,2,0.05127882957458496,0.029072999954223633,0.015625,0.03125,7.221221951439409e-10,1.7539236282900976e-09
pamap2,Hand,10000,10000,r0.1,0.3556562896222663,0,0.04389214515686035,0.029558897018432617,0.0,0.078125,7.230006359492126e-10,1.445997052146935e-09
pamap2,Hand,10000,10000,r0.1,0.3556562896222663,1,0.049201011657714844,0.030339717864990234,-1.375,0.0,7.332127054120416e-10,1.4664239515589761e-09
pamap2,Hand,10000,10000,r0.1,0.3350640871743245,2,0.07354903221130371,0.03614687919616699,-14.59375,-8.546875,7.139017026241799e-10,1.4277913994493104e-09
pamap2,Hand,10000,10000,r0.3,1.0669688688667989,0,0.04798102378845215,0.02919292449951172,-3.6875,0.0,-1.4825327054950757e-08,2.7317552802821233e-09
pamap2,Hand,10000,10000,r0.3,1.0669688688667989,1,0.04904317855834961,0.03201937675476074,-9.921875,0.0,-1.4917626591096696e-08,2.7217275880570467e-09
pamap2,Hand,10000,10000,r0.3,1.0051922615229734,2,0.05377626419067383,0.030879974365234375,-20.984375,-5.421875,-1.4204475695346329e-08,2.631921607428922e-09
